User,UniqueID,Date,Time,Duration,Temperature,TUnit,Pressure,PUnit,MaxDuration,MinTemp,MaxTemp,MinPressure,MaxPressure,TempSetPoint,Profile,ProfileValues
"Eleff, Tom",69,27/MAY/2022,12:23:18,0.0,206,F,0.7,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,0.1,206,F,0.7,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,0.2,206,F,0.6,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,0.3,206,F,0.7,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,0.4,206,F,0.5,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,0.5,206,F,0.8,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,0.6,206,F,0.7,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,0.7,206,F,0.5,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,0.8,206,F,0.8,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,0.9,206,F,0.8,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,1.0,206,F,0.7,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,1.1,206,F,0.9,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,1.2,206,F,0.9,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,1.3,206,F,1.0,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,1.4,206,F,0.8,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,1.5,206,F,1.0,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,1.6,205,F,0.9,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,1.7,206,F,1.1,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,1.8,206,F,1.1,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,1.9,205,F,1.1,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,2.0,205,F,1.2,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,2.1,205,F,1.1,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,2.2,205,F,1.4,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,2.3,205,F,1.3,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,2.4,205,F,1.4,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,2.5,205,F,1.4,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,2.6,205,F,1.5,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,2.7,205,F,1.6,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,2.8,205,F,1.4,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,2.9,205,F,1.8,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,3.0,205,F,1.6,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,3.1,205,F,1.9,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,3.2,205,F,1.9,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,3.3,205,F,2.0,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,3.4,205,F,2.1,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,3.5,205,F,2.1,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,3.6,205,F,2.3,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,3.7,205,F,2.4,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,3.8,205,F,2.3,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,3.9,205,F,2.7,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,4.0,205,F,2.5,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,4.1,205,F,2.8,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,4.2,205,F,2.9,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,4.3,205,F,2.7,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,4.4,204,F,3.0,Bars,21.7,204,206,0.5,8.8,205,Manual,0
"Eleff, Tom",69,27/MAY/2022,12:23:18,4.5,204,F,2.9,Bars,21.7,204,206,0.5,8.8,205,Manual,0
